timestamp,rmssd,coverage,low_frequency,high_frequency
2021-01-05T00:00:00,43.201,0.916,895.424,111.744
2021-01-05T00:05:00,36.784,0.951,1468.64,236.596
2021-01-05T00:10:00,27.61,1.003,1277.908,164.577
2021-01-05T00:15:00,47.687,0.981,1495.951,405.323
2021-01-05T00:20:00,45.74,0.936,3974.744,423.881
2021-01-05T00:25:00,44.936,0.993,1787.53,462.401
2021-01-05T00:30:00,49.912,0.978,2238.036,688.302
2021-01-05T00:35:00,48.77,0.916,2156.184,404.322
2021-01-05T00:40:00,48.663,0.956,2074.757,616.628
2021-01-05T00:45:00,24.423,0.958,1037.641,101.761
2021-01-05T00:50:00,25.11,0.974,916.068,187.309
2021-01-05T00:55:00,34.052,0.843,2400.179,210.668
2021-01-05T01:00:00,34.907,0.989,791.488,197.647
2021-01-05T01:05:00,25.673,0.866,455.684,104.442
2021-01-05T01:10:00,49.991,0.953,1588.524,483.715
2021-01-05T01:15:00,45.928,1.003,655.044,490.789
2021-01-05T01:20:00,50.946,0.998,1446.894,593.788
2021-01-05T01:25:00,51.485,0.989,773.289,701.019
2021-01-05T01:30:00,49.757,1.003,1230.468,507.171
2021-01-05T01:35:00,57.075,0.997,1964.172,472.571
2021-01-05T01:40:00,65.836,0.995,1600.569,818.157
2021-01-05T01:45:00,70.373,0.913,1748.487,1156.545
2021-01-05T01:50:00,59.318,0.976,2724.281,739.693
2021-01-05T01:55:00,66.038,0.967,5311.187,932.883
2021-01-05T02:00:00,59.194,1.006,4112.433,932.614
2021-01-05T02:05:00,68.742,0.855,3591.771,521.767
2021-01-05T02:10:00,90.943,0.981,9394.415,1390.339
2021-01-05T02:15:00,86.751,0.865,3735.241,1980.36
2021-01-05T02:20:00,66.791,0.994,1846.446,1232.014
2021-01-05T02:25:00,64.573,0.995,1284.638,956.329
2021-01-05T02:30:00,59.931,1.002,1040.48,834.032
2021-01-05T02:35:00,62.774,0.951,2359.393,876.664
2021-01-05T02:40:00,78.713,0.996,2648.931,1188.376
2021-01-05T02:45:00,76.672,1.004,1583.025,1499.563
2021-01-05T02:50:00,73.652,1.002,4365.279,1163.955
2021-01-05T02:55:00,76.691,1.003,3123.741,1244.281
2021-01-05T03:00:00,65.964,0.993,2644.816,1207.127
2021-01-05T03:05:00,63.745,1.002,1840.283,812.079
2021-01-05T03:10:00,60.386,0.853,1804.689,1054.93
2021-01-05T03:15:00,21.169,1.003,751.152,63.833
2021-01-05T03:20:00,13.641,0.964,920.796,19.363
2021-01-05T03:25:00,30.316,0.832,501.626,176.977
2021-01-05T03:30:00,52.279,0.964,2895.193,497.335
2021-01-05T03:35:00,39.316,0.95,1909.806,352.09
2021-01-05T03:40:00,50.039,0.998,1690.966,561.387
2021-01-05T03:45:00,48.412,1.004,1781.708,739.16
2021-01-05T03:50:00,63.23,1.002,2766.908,1177.936
2021-01-05T03:55:00,58.383,0.988,2040.753,894.122
2021-01-05T04:00:00,53.165,1.002,2591.465,713.817
2021-01-05T04:05:00,45.311,1.004,775.578,611.843
2021-01-05T04:10:00,47.101,0.989,948.479,620.526
2021-01-05T04:15:00,47.089,1.004,921.814,683.007
2021-01-05T04:20:00,47.044,0.956,2199.392,334.0
2021-01-05T04:25:00,79.484,0.989,2257.709,786.428
2021-01-05T04:30:00,72.234,0.939,6679.416,796.027
2021-01-05T04:35:00,43.253,1.004,1955.555,319.344
2021-01-05T04:40:00,28.152,0.725,599.55,104.558
2021-01-05T04:45:00,41.09,0.945,2400.074,159.899
2021-01-05T04:50:00,53.575,0.87,2220.767,456.726
2021-01-05T04:55:00,39.406,0.86,695.759,196.715
2021-01-05T05:00:00,39.091,0.928,1210.361,153.552
2021-01-05T05:05:00,43.355,0.924,1123.942,480.03
2021-01-05T05:10:00,56.675,0.845,2412.574,341.694
2021-01-05T05:15:00,44.416,0.857,3752.155,269.287
2021-01-05T05:20:00,41.99,0.989,1056.782,452.141
2021-01-05T05:25:00,60.877,0.906,5449.64,770.807
2021-01-05T05:30:00,65.385,1.002,1149.969,822.195
2021-01-05T05:35:00,68.542,0.925,5762.487,880.079
2021-01-05T05:40:00,65.67,0.991,1729.698,999.939
2021-01-05T05:45:00,67.459,1.005,1442.001,1221.958
2021-01-05T05:50:00,67.049,1.001,1617.673,787.262
2021-01-05T05:55:00,61.404,0.962,2146.316,897.24
2021-01-05T06:00:00,61.584,0.997,1711.343,743.752
