timestamp,rmssd,coverage,low_frequency,high_frequency
2021-12-09T00:00:00,80.346,0.983,3337.739,1361.104
2021-12-09T00:05:00,134.655,1.004,1523.157,6820.304
2021-12-09T00:10:00,166.726,0.991,1181.712,8430.061
2021-12-09T00:15:00,134.913,0.992,3953.464,5213.525
2021-12-09T00:20:00,78.959,0.946,1495.273,1729.316
2021-12-09T00:25:00,80.156,1.004,1209.967,1310.291
2021-12-09T00:30:00,83.131,0.921,5085.689,1424.606
2021-12-09T00:35:00,105.825,0.938,8626.849,1706.923
2021-12-09T00:40:00,76.88,0.967,1639.185,1538.477
2021-12-09T00:45:00,38.487,0.978,488.769,456.133
2021-12-09T00:50:00,36.344,0.95,2951.948,297.152
2021-12-09T00:55:00,45.58,0.998,1751.463,673.753
2021-12-09T01:00:00,61.979,0.918,3804.205,1281.165
2021-12-09T01:05:00,87.29,0.987,2994.023,2178.114
2021-12-09T01:10:00,64.223,0.935,2145.673,819.919
2021-12-09T01:15:00,80.4,0.99,4376.794,1728.441
2021-12-09T01:20:00,81.984,0.967,3116.206,1671.734
2021-12-09T01:25:00,100.927,1.003,1419.18,2401.498
2021-12-09T01:30:00,98.811,0.992,3064.38,2015.627
2021-12-09T01:35:00,102.449,1.003,2599.943,2638.559
2021-12-09T01:40:00,88.127,1.002,1227.404,2026.364
2021-12-09T01:45:00,94.18,0.967,1951.877,1663.781
2021-12-09T01:50:00,92.612,1.004,1661.811,2138.907
2021-12-09T01:55:00,106.337,0.978,7326.46,2740.735
2021-12-09T02:00:00,96.356,0.991,1546.122,1799.605
2021-12-09T02:05:00,96.838,1.006,2914.815,2126.311
2021-12-09T02:30:00,85.296,0.721,7905.865,1852.543
2021-12-09T02:35:00,68.076,0.986,1944.474,1238.39
2021-12-09T02:40:00,67.685,1.002,2473.733,1047.796
2021-12-09T02:45:00,62.488,0.91,1771.195,832.545
2021-12-09T02:50:00,83.789,0.989,2470.888,1884.584
2021-12-09T02:55:00,65.857,0.924,4002.61,794.126
2021-12-09T03:00:00,30.289,1.0,911.435,176.65
2021-12-09T03:05:00,34.243,0.923,2538.35,169.71
2021-12-09T03:10:00,43.749,0.947,2063.642,267.761
2021-12-09T03:15:00,64.569,0.905,3094.612,1216.526
2021-12-09T03:20:00,57.972,0.992,4494.777,705.532
2021-12-09T03:25:00,69.275,0.923,2443.496,785.733
2021-12-09T03:30:00,105.234,0.988,2398.402,3098.423
2021-12-09T03:35:00,73.947,1.004,1876.736,1253.206
2021-12-09T03:40:00,98.971,1.004,1578.769,2756.759
2021-12-09T03:45:00,84.048,0.987,1071.667,1641.777
2021-12-09T03:50:00,69.151,1.005,1319.096,1150.691
2021-12-09T03:55:00,85.096,0.995,5252.516,2093.644
2021-12-09T04:00:00,73.672,0.994,1921.111,1458.64
2021-12-09T04:05:00,85.644,0.961,2979.99,1966.469
2021-12-09T04:10:00,70.661,1.005,2407.951,1349.06
2021-12-09T04:15:00,70.584,0.993,2383.207,1123.333
2021-12-09T04:20:00,61.07,1.006,1098.124,980.801
2021-12-09T04:25:00,62.738,1.001,2031.593,730.314
2021-12-09T04:30:00,62.076,0.933,4016.708,787.262
2021-12-09T04:35:00,56.237,0.949,1584.913,768.554
2021-12-09T04:40:00,39.173,0.969,1857.957,285.551
2021-12-09T04:45:00,41.991,0.864,2126.432,560.75
2021-12-09T04:50:00,39.388,0.968,907.899,468.313
2021-12-09T04:55:00,41.934,0.962,2886.737,439.106
2021-12-09T05:00:00,40.793,0.93,1899.598,184.06
2021-12-09T05:05:00,79.917,0.931,3683.943,1791.091
2021-12-09T05:10:00,63.551,0.935,1131.765,1037.425
2021-12-09T05:15:00,71.164,0.971,3148.364,1501.957
2021-12-09T05:20:00,60.907,0.976,1992.847,1291.492
2021-12-09T05:25:00,81.309,1.006,2169.161,1821.807
2021-12-09T05:30:00,63.454,0.976,3033.789,1066.64
2021-12-09T05:35:00,47.503,0.813,1564.15,515.812
2021-12-09T05:40:00,34.9,0.893,777.212,314.28
