timestamp,rmssd,coverage,low_frequency,high_frequency
2021-01-14T00:00:00,49.359,0.998,1501.764,324.621
2021-01-14T00:05:00,42.974,1.003,2035.489,458.41
2021-01-14T00:10:00,58.827,0.979,1880.032,356.661
2021-01-14T00:15:00,70.765,0.912,3853.806,494.359
2021-01-14T00:20:00,61.325,0.96,5464.514,748.639
2021-01-14T00:25:00,58.109,0.983,1817.526,491.72
2021-01-14T00:30:00,75.091,0.923,2530.669,807.667
2021-01-14T00:35:00,83.969,0.931,7182.564,1065.971
2021-01-14T00:40:00,51.041,0.99,1765.585,327.406
2021-01-14T00:45:00,81.717,0.985,7116.233,1566.75
2021-01-14T00:50:00,114.105,0.896,8407.587,1781.434
2021-01-14T00:55:00,82.527,0.94,2941.502,1231.805
2021-01-14T01:00:00,42.279,0.931,804.384,240.746
2021-01-14T01:05:00,39.2,1.003,1560.871,185.655
2021-01-14T01:10:00,92.909,0.867,1916.156,1021.2
2021-01-14T01:15:00,105.735,0.996,1339.712,2860.848
2021-01-14T01:20:00,80.397,0.931,3298.338,1348.996
2021-01-14T01:25:00,72.09,0.974,1983.687,837.842
2021-01-14T01:30:00,50.164,0.949,1622.22,430.604
2021-01-14T01:35:00,126.457,0.975,4470.773,3409.447
2021-01-14T01:40:00,135.738,0.936,1850.842,4607.606
2021-01-14T01:45:00,146.199,0.998,1294.439,6750.319
2021-01-14T01:50:00,153.166,1.004,1194.722,6898.106
2021-01-14T01:55:00,139.918,0.988,4330.342,3918.448
2021-01-14T02:00:00,130.409,0.927,5231.11,3356.826
2021-01-14T02:05:00,86.799,0.994,3943.095,1572.309
2021-01-14T02:10:00,87.011,0.986,2428.895,1503.916
2021-01-14T02:15:00,85.722,1.004,1953.563,1349.717
2021-01-14T02:20:00,114.147,0.992,6156.021,3569.423
2021-01-14T02:25:00,96.745,0.979,2437.513,2312.973
2021-01-14T02:30:00,153.287,0.896,7373.526,2435.96
2021-01-14T02:35:00,150.536,0.991,2730.131,3315.251
2021-01-14T02:40:00,118.672,1.002,1693.654,855.667
2021-01-14T02:45:00,104.202,1.004,1427.478,815.461
2021-01-14T02:50:00,94.553,1.001,4825.893,1158.456
2021-01-14T02:55:00,100.316,0.997,3012.123,1630.387
2021-01-14T03:00:00,113.488,0.949,3319.304,2033.52
2021-01-14T03:05:00,99.926,0.922,1040.221,546.086
2021-01-14T03:10:00,63.202,1.004,3894.326,614.488
2021-01-14T03:15:00,69.035,0.89,5714.309,651.316
2021-01-14T03:20:00,65.889,0.864,3252.015,494.808
2021-01-14T03:25:00,56.708,1.001,1747.33,515.586
2021-01-14T03:30:00,69.617,0.931,3279.69,649.097
2021-01-14T03:35:00,76.508,0.927,1432.993,875.489
2021-01-14T03:40:00,140.699,0.955,3431.667,4361.673
2021-01-14T03:45:00,129.115,0.995,3386.77,4883.929
2021-01-14T03:50:00,124.116,0.996,1630.212,3649.367
2021-01-14T03:55:00,121.586,0.957,1965.231,4534.273
2021-01-14T04:00:00,126.747,0.949,3095.009,4887.596
2021-01-14T04:05:00,74.135,0.998,1134.286,1364.555
2021-01-14T04:10:00,67.822,0.999,2028.097,861.731
2021-01-14T04:15:00,72.57,0.998,1956.815,1185.874
2021-01-14T04:20:00,65.477,1.001,1369.185,1018.857
2021-01-14T04:25:00,70.708,1.005,1813.857,757.225
2021-01-14T04:30:00,66.085,0.931,2059.154,847.053
2021-01-14T04:35:00,77.728,1.006,1256.417,1304.112
2021-01-14T04:40:00,72.164,0.966,2715.118,1170.118
2021-01-14T04:45:00,100.821,0.942,2470.212,2682.228
2021-01-14T04:50:00,101.669,0.883,6082.432,1535.631
2021-01-14T04:55:00,95.42,1.0,5028.864,1914.245
2021-01-14T05:00:00,82.669,0.9,5441.588,818.714
2021-01-14T05:05:00,16.268,1.003,617.524,60.909
2021-01-14T05:10:00,82.237,0.952,2493.03,1487.094
2021-01-14T05:15:00,72.094,0.985,3321.94,1072.119
2021-01-14T05:20:00,57.936,0.91,4606.923,660.874
2021-01-14T05:25:00,80.637,0.849,2574.992,1263.914
2021-01-14T05:30:00,66.396,0.941,2067.235,546.031
2021-01-14T05:35:00,52.053,0.917,1348.597,644.85
2021-01-14T05:40:00,47.759,0.939,2490.286,537.561
2021-01-14T05:45:00,74.987,0.933,1521.537,1150.681
2021-01-14T05:50:00,71.516,0.874,3604.774,692.545
2021-01-14T05:55:00,75.02,0.874,1071.492,1141.35
2021-01-14T06:00:00,102.268,0.807,924.995,492.954
2021-01-14T06:20:00,67.066,0.888,1651.572,1001.514
2021-01-14T06:30:00,54.325,0.938,876.417,287.196
2021-01-14T06:35:00,50.683,0.895,1241.801,275.192
2021-01-14T06:45:00,34.145,0.984,663.077,246.576
2021-01-14T06:50:00,40.688,0.988,963.05,304.944
2021-01-14T23:00:00,74.959,0.776,4623.284,1100.883
2021-01-14T23:05:00,58.358,0.927,3149.628,604.715
2021-01-14T23:10:00,81.631,0.911,1514.492,1022.32
2021-01-14T23:15:00,87.997,1.004,1105.819,1180.189
2021-01-14T23:20:00,67.404,0.754,1085.128,594.649
2021-01-14T23:30:00,71.53,0.853,2565.009,971.493
2021-01-14T23:40:00,46.418,0.982,1930.121,375.792
2021-01-14T23:55:00,87.181,0.721,2314.138,990.242
