timestamp,rmssd,coverage,low_frequency,high_frequency
2020-10-19T00:00:00,124.388,0.959,7368.662,2065.971
2020-10-19T00:05:00,108.765,0.925,3291.965,2321.661
2020-10-19T00:10:00,118.2,1.004,6652.448,2588.289
2020-10-19T00:15:00,131.137,0.929,3489.427,2831.172
2020-10-19T00:20:00,129.864,0.987,4333.822,2983.837
2020-10-19T00:25:00,132.362,0.962,9113.565,2937.773
2020-10-19T00:30:00,114.034,1.002,3963.04,3050.963
2020-10-19T00:35:00,157.18,0.876,4316.745,4289.254
2020-10-19T00:40:00,136.663,1.003,1709.772,5713.621
2020-10-19T00:45:00,142.967,0.98,4065.59,4189.383
2020-10-19T00:50:00,139.323,0.948,10437.982,3279.325
2020-10-19T00:55:00,133.028,1.0,3658.841,3480.335
2020-10-19T01:00:00,137.627,1.005,6314.712,3949.691
2020-10-19T01:05:00,149.11,0.939,6009.548,4838.191
2020-10-19T01:10:00,181.891,0.863,12658.243,3768.661
2020-10-19T01:15:00,98.397,1.006,1288.498,1677.162
2020-10-19T01:20:00,74.813,0.94,3703.936,994.504
2020-10-19T01:25:00,46.85,0.986,2259.078,363.317
2020-10-19T01:30:00,58.449,0.898,1314.018,593.357
2020-10-19T01:45:00,67.87,0.929,2376.91,658.963
2020-10-19T01:50:00,128.578,0.923,1511.288,3244.523
2020-10-19T01:55:00,152.805,1.005,4610.869,4580.735
2020-10-19T02:00:00,134.548,1.002,2126.748,4315.707
2020-10-19T02:05:00,157.551,1.004,4016.257,6235.532
2020-10-19T02:10:00,175.257,0.995,3280.826,7211.3
2020-10-19T02:15:00,171.276,0.94,12890.323,4998.482
2020-10-19T02:20:00,176.183,0.987,5615.857,5760.08
2020-10-19T02:25:00,162.822,0.953,7707.157,6616.279
2020-10-19T02:30:00,106.915,1.002,3191.972,1628.543
2020-10-19T02:35:00,99.772,0.996,5884.097,2271.137
2020-10-19T02:40:00,121.063,0.957,3159.82,2723.075
2020-10-19T02:45:00,108.199,1.003,3642.639,2541.662
2020-10-19T02:50:00,114.475,1.001,4492.275,2992.112
2020-10-19T02:55:00,123.924,0.867,6306.606,2985.018
2020-10-19T03:00:00,145.755,0.929,6036.205,4118.458
2020-10-19T03:05:00,103.498,0.899,1502.909,2644.282
2020-10-19T03:10:00,99.715,0.923,3101.886,2017.69
2020-10-19T03:15:00,62.008,0.911,2837.274,326.224
2020-10-19T03:20:00,59.093,1.004,1451.238,746.487
2020-10-19T03:25:00,32.091,0.957,1848.707,185.0
2020-10-19T03:30:00,107.187,0.942,4447.042,3040.874
2020-10-19T03:35:00,112.429,0.936,10509.932,2058.619
2020-10-19T03:40:00,112.57,0.968,4692.397,2026.75
2020-10-19T03:45:00,114.49,1.004,2418.602,2555.03
2020-10-19T03:50:00,134.792,0.995,6167.575,3555.416
2020-10-19T03:55:00,149.049,0.987,3198.595,4459.381
2020-10-19T04:00:00,155.365,0.941,6150.145,5136.259
2020-10-19T04:05:00,131.741,1.007,1365.803,3420.469
2020-10-19T04:10:00,123.152,0.926,3534.328,2839.969
2020-10-19T04:15:00,151.181,0.969,9856.223,4025.533
2020-10-19T04:20:00,134.094,0.946,4133.223,3444.047
2020-10-19T04:25:00,151.606,1.004,7545.88,4630.933
2020-10-19T04:30:00,122.161,1.004,5107.402,3340.636
2020-10-19T04:35:00,130.347,0.989,4570.697,4494.628
2020-10-19T04:40:00,123.323,0.98,4508.942,3139.049
2020-10-19T04:45:00,109.362,0.957,6932.576,1665.104
2020-10-19T04:50:00,44.115,0.958,995.638,413.28
2020-10-19T04:55:00,35.958,0.88,1146.042,82.151
2020-10-19T05:00:00,49.216,0.969,1830.996,224.297
2020-10-19T05:05:00,86.517,0.9,2844.208,485.308
2020-10-19T05:10:00,118.09,0.951,4302.788,1109.035
2020-10-19T05:15:00,89.878,0.997,2061.81,786.564
2020-10-19T05:20:00,37.789,0.925,828.983,130.558
2020-10-19T05:25:00,124.659,0.888,5517.921,2040.635
2020-10-19T05:30:00,119.051,1.003,5105.698,2099.457
2020-10-19T05:35:00,121.226,1.007,3460.836,2085.421
2020-10-19T05:40:00,125.036,1.004,7268.448,2689.246
2020-10-19T05:45:00,143.901,0.991,3150.381,3352.892
2020-10-19T05:50:00,149.571,1.003,3208.965,5666.091
2020-10-19T05:55:00,128.995,1.005,1742.282,4596.873
2020-10-19T06:00:00,125.897,0.851,3920.45,2597.685
2020-10-19T06:05:00,113.602,1.001,2431.523,2924.743
2020-10-19T06:10:00,117.339,0.968,2414.294,2465.619
2020-10-19T06:15:00,142.596,1.002,2934.034,5019.699
2020-10-19T06:20:00,117.16,0.812,2090.038,3826.378
2020-10-19T23:40:00,78.265,0.827,3473.965,456.497
2020-10-19T23:45:00,74.656,0.931,2144.405,291.661
2020-10-19T23:50:00,65.582,0.879,2679.229,213.51
2020-10-19T23:55:00,68.841,0.851,2919.992,1012.538
