timestamp,rmssd,coverage,low_frequency,high_frequency
2021-12-21T00:00:00,73.159,0.989,1993.639,1593.04
2021-12-21T00:05:00,72.993,0.998,1491.792,1605.896
2021-12-21T00:10:00,68.579,1.004,1377.331,1389.715
2021-12-21T00:15:00,68.518,0.915,898.097,1350.147
2021-12-21T00:20:00,111.558,0.979,7562.216,2343.806
2021-12-21T00:25:00,106.367,1.0,7157.144,2753.967
2021-12-21T00:30:00,113.459,0.997,4568.702,2599.174
2021-12-21T00:35:00,88.446,0.955,5449.046,1723.093
2021-12-21T00:40:00,95.671,1.003,2343.118,2308.685
2021-12-21T00:45:00,77.925,0.86,6415.573,1080.677
2021-12-21T00:50:00,75.089,0.986,2841.393,1094.802
2021-12-21T00:55:00,57.001,1.001,1009.706,833.391
2021-12-21T01:00:00,31.003,0.939,2052.176,150.512
2021-12-21T01:05:00,36.579,0.981,951.934,337.536
2021-12-21T01:10:00,47.901,0.948,2820.793,511.734
2021-12-21T01:15:00,69.896,0.917,1679.428,1155.738
2021-12-21T01:20:00,65.44,0.988,1599.167,1345.978
2021-12-21T01:25:00,103.047,0.965,2008.988,2856.31
2021-12-21T01:30:00,113.422,0.981,2262.273,3740.534
2021-12-21T01:35:00,96.239,0.989,2037.926,2282.178
2021-12-21T01:40:00,86.264,0.937,966.095,1714.786
2021-12-21T01:45:00,119.486,1.001,3645.656,3751.18
2021-12-21T01:50:00,115.692,0.979,1245.124,3351.287
2021-12-21T01:55:00,107.899,1.005,1947.555,2771.146
2021-12-21T02:00:00,111.294,0.999,1750.222,3999.289
2021-12-21T02:05:00,105.503,0.963,3151.017,2962.925
2021-12-21T02:10:00,86.343,0.995,3443.335,1613.46
2021-12-21T02:15:00,92.062,0.907,3999.81,1879.668
2021-12-21T02:20:00,101.546,0.952,10275.291,2331.467
2021-12-21T02:25:00,99.895,0.918,8735.867,1441.533
2021-12-21T02:30:00,95.92,0.96,5778.782,1455.66
2021-12-21T02:35:00,93.585,0.833,3333.676,903.543
2021-12-21T02:40:00,70.932,0.983,2198.436,1270.496
2021-12-21T02:45:00,87.266,1.001,2266.816,1824.506
2021-12-21T02:50:00,79.433,0.892,3965.788,1583.34
2021-12-21T02:55:00,89.466,0.852,4753.21,1472.999
2021-12-21T03:00:00,114.847,0.946,4211.1,3111.113
2021-12-21T03:05:00,41.225,0.975,1294.787,459.433
2021-12-21T03:10:00,40.671,0.758,1936.086,450.757
2021-12-21T03:25:00,44.218,1.0,816.428,328.984
2021-12-21T03:30:00,68.06,0.889,1335.101,857.523
2021-12-21T03:35:00,81.359,0.826,3391.89,1609.834
2021-12-21T03:40:00,123.724,1.005,3292.151,3476.962
2021-12-21T03:45:00,96.694,0.939,4598.397,1208.585
2021-12-21T03:50:00,102.74,0.995,2370.269,2727.118
2021-12-21T03:55:00,122.411,0.992,3248.394,3622.389
2021-12-21T04:00:00,120.305,0.999,976.785,4525.885
2021-12-21T04:05:00,100.667,1.003,2084.287,2232.76
2021-12-21T04:10:00,95.503,1.004,2165.554,2483.29
2021-12-21T04:15:00,86.932,1.006,1291.612,2627.32
2021-12-21T04:20:00,100.489,0.984,5711.15,2224.181
2021-12-21T04:25:00,92.462,0.957,1244.85,2561.412
2021-12-21T04:30:00,118.821,1.001,2807.985,3421.902
2021-12-21T04:35:00,139.019,0.969,3556.205,4219.855
2021-12-21T04:40:00,147.575,0.974,6852.005,3823.439
2021-12-21T04:45:00,122.39,0.972,3324.724,3220.376
2021-12-21T04:50:00,87.242,0.945,4495.584,1662.244
2021-12-21T04:55:00,57.703,1.004,1450.502,631.756
2021-12-21T05:00:00,27.967,0.988,1504.103,109.046
2021-12-21T05:05:00,47.432,0.836,1498.942,366.894
2021-12-21T05:10:00,76.543,0.924,4106.547,843.298
2021-12-21T05:15:00,94.334,0.95,2671.859,2634.558
2021-12-21T05:20:00,90.558,1.003,2543.785,1772.257
2021-12-21T05:25:00,109.306,0.979,3657.527,2402.219
2021-12-21T05:30:00,110.659,0.969,7740.32,2782.668
2021-12-21T05:35:00,92.331,0.967,3246.711,1782.895
2021-12-21T05:40:00,108.759,1.004,2858.579,2838.669
2021-12-21T05:45:00,100.492,0.925,2941.003,1544.758
2021-12-21T05:50:00,112.977,0.995,4753.657,2969.069
2021-12-21T05:55:00,33.614,0.992,1169.478,278.857
2021-12-21T06:00:00,41.143,0.867,1068.275,352.33
2021-12-21T06:05:00,61.412,0.914,4230.963,1228.762
2021-12-21T06:10:00,49.623,0.986,1614.315,696.842
2021-12-21T22:40:00,109.821,0.83,4831.775,2033.91
2021-12-21T22:45:00,114.588,0.985,2268.764,3010.137
2021-12-21T22:50:00,96.481,0.98,1960.599,1653.161
2021-12-21T22:55:00,125.462,1.003,2058.367,2677.133
2021-12-21T23:00:00,91.922,0.972,3225.544,1960.491
2021-12-21T23:05:00,102.998,0.984,3835.975,2162.274
2021-12-21T23:10:00,162.357,1.004,3915.396,6866.512
2021-12-21T23:15:00,109.136,0.813,4503.887,1759.353
2021-12-21T23:20:00,84.455,0.99,2440.346,1648.753
2021-12-21T23:25:00,66.552,1.007,3308.463,1048.237
2021-12-21T23:30:00,66.483,0.949,5092.099,693.849
2021-12-21T23:35:00,85.855,0.901,2386.887,1757.925
2021-12-21T23:40:00,87.191,0.939,3822.074,1435.966
2021-12-21T23:45:00,90.229,1.002,3683.658,1974.386
2021-12-21T23:50:00,103.982,1.001,2305.224,2623.905
2021-12-21T23:55:00,96.562,0.948,1287.669,2236.499
