timestamp,rmssd,coverage,low_frequency,high_frequency
2021-08-26T21:25:00,89.975,0.918,3931.332,1035.179
2021-08-26T21:30:00,116.792,0.927,2009.604,2488.202
2021-08-26T21:35:00,91.413,1.005,1469.085,1580.412
2021-08-26T21:40:00,95.437,1.004,1568.891,2209.427
2021-08-26T21:45:00,103.07,0.942,2025.543,2091.38
2021-08-26T21:50:00,87.43,1.007,1060.395,1823.66
2021-08-26T21:55:00,90.288,1.001,2171.557,1851.405
2021-08-26T22:00:00,97.803,1.007,679.372,2106.253
2021-08-26T22:05:00,101.788,1.005,1013.594,2419.845
2021-08-26T22:10:00,94.385,1.002,1083.522,1806.406
2021-08-26T22:15:00,96.504,0.998,906.765,2068.718
2021-08-26T22:20:00,99.491,0.966,4522.928,2314.933
2021-08-26T22:25:00,103.832,1.006,3323.528,2023.406
2021-08-26T22:30:00,106.694,0.998,3962.55,2605.319
2021-08-26T22:35:00,26.55,1.002,577.524,96.833
2021-08-26T22:40:00,83.202,1.003,5531.899,2955.38
2021-08-26T22:45:00,99.933,0.898,4420.93,1964.136
2021-08-26T22:50:00,107.326,1.005,963.568,2593.441
2021-08-26T22:55:00,119.741,0.979,2579.735,2936.361
2021-08-26T23:00:00,132.004,0.936,5527.604,2428.628
2021-08-26T23:05:00,119.63,1.004,1985.372,3122.294
2021-08-26T23:10:00,106.284,0.984,1730.77,2631.965
2021-08-26T23:15:00,118.646,0.963,1423.14,3088.679
2021-08-26T23:20:00,108.988,1.003,6619.472,2595.472
2021-08-26T23:25:00,101.28,1.006,1446.608,2109.647
2021-08-26T23:30:00,112.793,0.979,4275.88,2064.506
2021-08-26T23:35:00,104.703,0.877,1473.099,2468.935
2021-08-26T23:40:00,130.345,1.004,10321.757,3203.335
2021-08-26T23:45:00,144.852,0.87,6179.329,2812.694
2021-08-26T23:50:00,112.783,0.919,4280.616,1543.631
2021-08-26T23:55:00,120.093,0.907,2285.897,1940.514
