timestamp,rmssd,coverage,low_frequency,high_frequency
2021-08-04T00:00:00,89.795,1.003,4791.198,1726.25
2021-08-04T00:05:00,59.748,0.975,2816.633,811.719
2021-08-04T00:10:00,44.365,0.979,1518.147,479.102
2021-08-04T00:15:00,37.833,0.939,3611.331,353.264
2021-08-04T00:20:00,50.914,0.925,1608.84,528.943
2021-08-04T00:25:00,130.104,0.988,2632.274,6020.191
2021-08-04T00:30:00,102.766,0.94,3527.017,2792.442
2021-08-04T00:35:00,89.681,0.932,4595.261,1764.226
2021-08-04T00:40:00,141.888,0.991,2556.269,5366.322
2021-08-04T00:45:00,119.112,0.998,2685.168,2859.266
2021-08-04T00:50:00,122.158,0.986,1681.92,2768.119
2021-08-04T00:55:00,118.074,0.998,1337.465,2830.099
2021-08-04T01:00:00,118.468,0.974,2281.159,2902.218
2021-08-04T01:05:00,107.334,0.988,1025.158,2680.673
2021-08-04T01:10:00,110.111,0.983,2319.462,2253.241
2021-08-04T01:15:00,100.21,0.987,1556.204,1900.435
2021-08-04T01:20:00,110.534,0.988,2627.6,2367.219
2021-08-04T01:25:00,123.025,0.806,6228.703,1303.308
2021-08-04T01:30:00,111.144,0.971,3332.257,2398.36
2021-08-04T01:35:00,125.569,0.959,1784.367,2973.927
2021-08-04T01:40:00,91.428,0.955,4548.389,1691.077
2021-08-04T01:45:00,112.326,1.003,1289.699,2581.574
2021-08-04T01:50:00,111.864,0.993,4235.14,2341.761
2021-08-04T01:55:00,106.192,0.995,6309.804,2521.49
2021-08-04T02:00:00,113.416,0.966,7398.97,2741.234
2021-08-04T02:05:00,117.792,0.929,3727.759,2299.888
2021-08-04T02:10:00,75.191,0.999,810.001,892.794
2021-08-04T02:15:00,66.698,0.93,8381.427,708.89
2021-08-04T02:20:00,75.084,0.974,1911.748,1337.731
2021-08-04T02:25:00,53.167,0.989,923.444,379.433
2021-08-04T02:30:00,137.36,0.976,2347.945,4048.716
2021-08-04T02:35:00,96.185,0.994,2954.12,1840.86
2021-08-04T02:40:00,93.831,0.882,3439.588,1717.346
2021-08-04T02:45:00,110.884,0.996,1986.524,1899.521
2021-08-04T02:50:00,113.259,1.005,1946.788,2722.019
2021-08-04T02:55:00,100.18,0.986,1490.684,2011.181
2021-08-04T03:00:00,114.351,1.006,4259.511,3341.05
2021-08-04T03:05:00,110.234,1.005,2253.703,2368.167
2021-08-04T03:10:00,97.164,0.99,1486.353,2170.175
2021-08-04T03:15:00,95.388,1.006,2100.538,2130.954
2021-08-04T03:20:00,98.61,0.998,1920.961,1981.114
2021-08-04T03:25:00,93.671,0.965,2634.915,1474.029
2021-08-04T03:30:00,113.671,0.997,3372.534,3043.942
2021-08-04T03:35:00,103.842,0.945,3834.722,2428.095
2021-08-04T03:40:00,59.642,0.991,1018.98,616.989
2021-08-04T03:45:00,73.338,0.961,2705.388,710.34
2021-08-04T03:50:00,80.065,0.962,2813.213,1320.981
2021-08-04T03:55:00,105.916,0.876,3226.59,2308.22
2021-08-04T04:00:00,138.398,0.949,5144.967,4228.168
2021-08-04T04:05:00,132.794,0.949,4826.426,3134.769
2021-08-04T04:10:00,84.347,0.998,1239.364,1465.017
2021-08-04T04:15:00,110.26,0.995,2014.035,3000.436
2021-08-04T04:20:00,111.113,1.004,1079.338,2905.326
2021-08-04T04:25:00,116.535,0.977,2778.082,2848.78
2021-08-04T04:30:00,116.087,1.003,3605.736,3525.577
2021-08-04T04:35:00,108.537,1.005,5468.752,2212.078
2021-08-04T04:40:00,109.854,0.983,3312.203,3150.519
2021-08-04T04:45:00,91.023,0.923,2723.986,2014.455
2021-08-04T04:50:00,87.212,0.927,5588.702,1235.794
2021-08-04T04:55:00,71.585,0.986,3854.886,749.799
2021-08-04T05:00:00,75.557,0.967,1727.213,799.177
2021-08-04T05:05:00,134.846,0.89,3211.683,2621.501
2021-08-04T05:10:00,113.045,0.95,3033.428,2582.615
2021-08-04T05:15:00,64.87,0.985,2709.104,609.146
2021-08-04T05:30:00,104.145,0.953,5179.921,1819.068
2021-08-04T05:35:00,77.615,0.976,1762.181,1098.774
2021-08-04T05:40:00,62.482,0.893,6299.191,1232.187
2021-08-04T05:45:00,107.784,0.884,3129.058,1699.297
2021-08-04T05:50:00,85.074,0.904,2203.608,1055.194
2021-08-04T05:55:00,84.864,0.943,1409.633,1682.94
2021-08-04T06:00:00,72.601,0.891,1819.094,1556.822
2021-08-04T22:40:00,142.958,0.786,5162.215,2419.127
2021-08-04T22:45:00,108.283,0.892,4432.071,1810.557
2021-08-04T22:50:00,92.406,0.918,1700.049,1478.173
2021-08-04T22:55:00,94.916,1.0,2632.781,1721.39
2021-08-04T23:00:00,83.203,0.989,1097.027,1410.427
2021-08-04T23:05:00,77.456,0.998,1113.284,1089.063
2021-08-04T23:10:00,85.329,1.006,1566.909,1395.132
2021-08-04T23:15:00,84.176,0.985,954.489,1723.364
2021-08-04T23:20:00,78.685,1.004,983.273,1336.648
2021-08-04T23:25:00,108.668,0.9,4409.463,2432.288
2021-08-04T23:30:00,93.682,0.98,3653.935,1245.41
2021-08-04T23:35:00,92.882,0.997,2259.534,1463.161
2021-08-04T23:40:00,101.101,0.868,2963.768,1888.837
2021-08-04T23:45:00,141.799,0.977,9170.067,3412.626
2021-08-04T23:50:00,133.257,1.005,3771.324,4083.037
2021-08-04T23:55:00,120.516,0.973,3434.488,2284.545
