timestamp,rmssd,coverage,low_frequency,high_frequency
2021-11-03T00:00:00,76.189,0.903,8045.336,1578.587
2021-11-03T00:05:00,37.437,1.005,1978.899,414.893
2021-11-03T00:10:00,27.937,1.004,2816.823,185.313
2021-11-03T00:15:00,39.17,0.996,1313.251,471.224
2021-11-03T00:20:00,48.185,0.956,1511.591,625.047
2021-11-03T00:25:00,74.623,0.862,5525.704,1275.138
2021-11-03T00:30:00,71.8,1.0,1530.889,1490.254
2021-11-03T00:35:00,56.041,0.999,882.76,618.01
2021-11-03T00:40:00,71.469,0.994,7836.966,1441.401
2021-11-03T00:45:00,64.872,0.962,1898.037,742.863
2021-11-03T00:50:00,58.578,1.001,1651.496,566.671
2021-11-03T00:55:00,56.415,0.972,999.199,648.811
2021-11-03T01:00:00,69.161,0.892,3284.096,1082.961
2021-11-03T01:05:00,53.236,0.997,1038.967,536.31
2021-11-03T01:10:00,56.263,1.005,1123.312,424.698
2021-11-03T01:15:00,110.512,1.005,10801.585,1975.297
2021-11-03T01:20:00,132.973,0.864,6742.12,2045.042
2021-11-03T01:25:00,76.783,0.952,2574.828,1247.226
2021-11-03T01:30:00,44.61,1.002,2274.643,607.62
2021-11-03T01:35:00,35.951,0.935,5625.394,262.989
2021-11-03T01:40:00,34.096,0.977,895.788,191.037
2021-11-03T01:45:00,88.683,0.971,3374.447,2445.063
2021-11-03T01:50:00,66.461,0.977,1587.996,1017.445
2021-11-03T01:55:00,46.916,0.989,1046.572,509.19
2021-11-03T02:00:00,46.613,1.003,645.706,410.089
2021-11-03T02:05:00,29.671,0.902,2220.024,109.463
2021-11-03T02:10:00,64.369,0.948,5728.546,597.081
2021-11-03T02:15:00,45.239,0.9,1058.39,380.715
2021-11-03T02:20:00,44.118,1.003,1718.434,421.25
2021-11-03T02:25:00,49.099,0.971,1384.324,367.768
2021-11-03T02:30:00,51.998,0.993,2015.717,569.366
2021-11-03T02:35:00,78.567,0.949,4292.371,1215.643
2021-11-03T02:40:00,54.416,1.006,800.837,661.463
2021-11-03T02:45:00,54.7,0.968,853.084,545.762
2021-11-03T02:50:00,59.301,1.002,2720.173,838.677
2021-11-03T02:55:00,72.897,0.946,2643.295,865.075
2021-11-03T03:00:00,65.988,1.006,1826.838,730.554
2021-11-03T03:05:00,68.901,1.002,2498.234,669.236
2021-11-03T03:10:00,70.138,0.961,2205.498,978.58
2021-11-03T03:15:00,87.862,1.004,6735.802,1458.763
2021-11-03T03:20:00,61.57,0.997,3104.128,652.766
2021-11-03T03:25:00,72.462,0.897,5158.574,819.537
2021-11-03T03:30:00,58.483,1.006,2612.596,790.763
2021-11-03T03:35:00,65.616,0.987,3204.939,903.9
2021-11-03T03:40:00,72.159,1.003,969.055,1149.1
2021-11-03T03:45:00,82.722,0.948,3497.726,1661.716
2021-11-03T03:50:00,65.558,0.953,4303.393,892.959
2021-11-03T03:55:00,64.495,0.952,1314.428,842.383
2021-11-03T04:00:00,41.97,0.957,1089.028,351.819
2021-11-03T04:05:00,30.819,0.969,1219.823,115.503
2021-11-03T04:10:00,26.962,0.95,4905.65,178.601
2021-11-03T04:15:00,35.412,0.875,3220.883,225.972
2021-11-03T04:20:00,28.418,1.005,1489.467,153.375
2021-11-03T04:25:00,32.107,1.002,1262.727,188.736
2021-11-03T04:30:00,60.473,0.98,4390.051,698.771
2021-11-03T04:35:00,47.683,0.949,1831.459,509.123
2021-11-03T04:40:00,57.511,1.006,3315.172,652.719
2021-11-03T04:45:00,48.835,0.944,2648.058,371.641
2021-11-03T04:50:00,51.258,1.006,1786.133,459.114
2021-11-03T04:55:00,59.065,0.994,1571.932,954.068
2021-11-03T05:00:00,52.115,1.004,937.263,697.874
2021-11-03T05:05:00,52.317,0.989,1295.672,704.628
2021-11-03T05:10:00,54.448,1.004,1718.066,765.444
2021-11-03T05:15:00,52.341,0.98,1442.917,582.566
2021-11-03T05:20:00,76.915,1.004,1834.475,1731.37
2021-11-03T05:25:00,56.024,1.005,2204.914,598.544
2021-11-03T05:30:00,54.599,0.919,3207.656,589.343
2021-11-03T05:35:00,37.134,0.97,1321.885,380.675
2021-11-03T05:50:00,46.04,0.916,859.459,425.354
2021-11-03T05:55:00,50.602,0.942,2021.15,401.697
2021-11-03T06:00:00,52.247,1.005,1711.759,471.871
2021-11-03T06:05:00,44.94,1.003,1633.55,433.928
2021-11-03T06:10:00,53.104,0.908,3187.01,407.531
2021-11-03T06:15:00,50.243,0.85,2535.2,275.711
2021-11-03T06:20:00,44.994,1.003,1403.851,676.911
2021-11-03T23:05:00,52.636,0.975,961.846,449.844
2021-11-03T23:10:00,81.034,0.805,1110.573,625.838
2021-11-03T23:15:00,84.346,0.97,583.507,1401.301
2021-11-03T23:20:00,76.082,0.917,1239.664,788.873
2021-11-03T23:25:00,84.191,0.832,1271.639,1377.179
