timestamp,rmssd,coverage,low_frequency,high_frequency
2020-11-02T00:00:00,101.98,0.971,5066.863,1995.501
2020-11-02T00:05:00,101.511,0.987,2510.897,2125.836
2020-11-02T00:10:00,96.165,0.982,9701.185,1573.013
2020-11-02T00:15:00,98.324,0.976,7038.479,1737.996
2020-11-02T00:20:00,96.444,0.964,6424.353,1973.595
2020-11-02T00:25:00,74.65,0.884,1920.323,751.202
2020-11-02T00:30:00,95.26,0.993,6928.354,2306.689
2020-11-02T00:35:00,93.339,1.005,5186.839,1974.75
2020-11-02T00:40:00,87.907,1.001,2758.163,1459.72
2020-11-02T00:45:00,88.405,0.877,2371.247,1280.857
2020-11-02T00:50:00,112.406,1.002,6539.877,2287.217
2020-11-02T00:55:00,86.58,0.988,5126.455,1322.263
2020-11-02T01:00:00,80.087,0.989,1384.879,1674.902
2020-11-02T01:05:00,79.191,1.001,1820.997,765.005
2020-11-02T01:10:00,84.329,1.001,2354.209,1633.062
2020-11-02T01:15:00,89.688,0.996,3240.471,1489.152
2020-11-02T01:20:00,85.49,1.002,1571.838,1289.245
2020-11-02T01:25:00,89.298,1.001,4471.397,1722.546
2020-11-02T01:30:00,60.991,0.842,2672.277,434.717
2020-11-02T01:35:00,21.219,0.945,822.357,35.753
2020-11-02T01:40:00,51.661,0.89,1815.706,205.837
2020-11-02T01:45:00,81.18,0.99,1387.202,701.007
2020-11-02T01:50:00,65.467,0.921,7906.632,615.236
2020-11-02T01:55:00,82.617,1.003,3634.781,1571.982
2020-11-02T02:00:00,95.299,0.916,4495.494,929.72
2020-11-02T02:05:00,112.258,0.999,2697.858,1880.154
2020-11-02T02:10:00,96.603,1.005,1349.635,2496.045
2020-11-02T02:15:00,94.926,0.994,3266.822,1938.582
2020-11-02T02:20:00,90.727,0.995,2755.559,1775.304
2020-11-02T02:25:00,95.967,1.002,1419.017,2525.038
2020-11-02T02:30:00,91.904,0.991,1971.11,1698.931
2020-11-02T02:35:00,88.014,1.004,2432.676,1521.97
2020-11-02T02:40:00,81.929,1.0,2497.658,1221.323
2020-11-02T02:45:00,99.447,0.927,5026.285,1811.594
2020-11-02T02:50:00,109.903,1.004,1595.218,2422.595
2020-11-02T02:55:00,108.962,1.003,2876.516,2656.866
2020-11-02T03:00:00,109.104,0.987,2667.888,2331.127
2020-11-02T03:05:00,107.771,1.004,4119.835,2524.973
2020-11-02T03:10:00,103.142,0.878,2825.204,2399.004
2020-11-02T03:15:00,105.934,0.98,2594.539,2777.766
2020-11-02T03:20:00,99.764,1.005,2936.831,2603.044
2020-11-02T03:25:00,78.663,0.942,4361.897,1223.636
2020-11-02T03:30:00,42.367,0.953,1698.53,122.653
2020-11-02T03:35:00,55.387,0.892,2723.975,209.309
2020-11-02T03:40:00,77.305,0.708,1119.818,248.63
2020-11-02T04:10:00,90.746,0.717,4675.1,1185.877
2020-11-02T04:15:00,92.645,1.007,1482.867,1837.763
2020-11-02T04:20:00,91.584,1.003,3006.039,1712.73
2020-11-02T04:25:00,94.028,1.005,4132.655,2007.745
2020-11-02T04:30:00,97.178,1.003,2913.708,1920.197
2020-11-02T04:35:00,97.002,1.003,2900.035,2301.467
2020-11-02T04:40:00,102.846,0.998,1728.208,2808.605
2020-11-02T04:45:00,101.925,1.001,2292.633,2233.597
2020-11-02T04:50:00,101.062,1.005,3252.997,2048.895
2020-11-02T04:55:00,105.703,0.926,7142.213,1636.567
2020-11-02T05:00:00,94.981,0.989,1534.078,1336.369
2020-11-02T05:05:00,113.407,0.976,4255.535,1659.301
2020-11-02T05:10:00,83.234,0.956,879.562,1159.979
2020-11-02T05:15:00,65.479,0.971,3903.471,739.277
2020-11-02T05:20:00,58.103,0.963,2135.107,476.343
2020-11-02T05:25:00,79.262,0.908,4509.88,863.804
2020-11-02T05:30:00,69.769,0.869,2302.482,893.477
2020-11-02T05:35:00,92.766,0.86,5341.513,1290.093
2020-11-02T05:40:00,81.309,0.904,2845.642,1109.948
2020-11-02T05:45:00,62.636,0.97,2811.539,985.76
2020-11-02T05:55:00,206.99,0.804,5063.069,1812.762
2020-11-02T06:00:00,202.261,0.808,6432.103,2507.746
2020-11-02T06:15:00,54.183,0.793,1997.162,356.39
2020-11-02T06:20:00,117.879,0.861,7272.193,1694.861
2020-11-02T06:25:00,80.175,0.724,1907.766,1028.905
2020-11-02T23:10:00,76.383,0.976,2308.39,839.458
2020-11-02T23:15:00,85.58,0.988,805.485,1736.23
2020-11-02T23:20:00,102.443,0.912,3310.618,2698.1
2020-11-02T23:35:00,66.889,0.907,977.353,678.773
2020-11-02T23:40:00,55.702,0.887,797.626,576.77
2020-11-02T23:45:00,68.587,0.937,1678.78,1127.621
2020-11-02T23:50:00,73.208,0.884,2346.354,920.243
2020-11-02T23:55:00,50.857,1.004,858.812,183.995
