timestamp,rmssd,coverage,low_frequency,high_frequency
2021-02-10T00:00:00,91.837,0.992,4853.761,2474.584
2021-02-10T00:05:00,93.509,0.938,3080.567,2088.499
2021-02-10T00:10:00,109.379,0.969,4136.204,3317.686
2021-02-10T00:15:00,85.623,0.953,5960.245,1376.065
2021-02-10T00:20:00,84.644,0.951,2876.659,1146.887
2021-02-10T00:50:00,72.761,0.99,2206.47,1387.617
2021-02-10T00:55:00,67.553,1.003,1139.644,1009.742
2021-02-10T01:00:00,66.926,0.971,1645.668,838.076
2021-02-10T01:05:00,80.807,1.005,1897.437,1459.338
2021-02-10T01:10:00,71.381,1.003,1881.14,1205.17
2021-02-10T01:15:00,74.307,0.992,1671.379,1429.119
2021-02-10T01:20:00,76.394,1.004,1798.338,797.565
2021-02-10T01:25:00,81.302,1.003,3723.841,1712.035
2021-02-10T01:30:00,94.1,0.989,1560.32,2505.468
2021-02-10T01:35:00,89.176,0.857,3795.333,949.32
2021-02-10T01:40:00,43.926,1.003,562.4,177.562
2021-02-10T01:45:00,27.956,0.98,789.082,113.799
2021-02-10T01:50:00,45.769,0.925,2425.817,435.85
2021-02-10T01:55:00,76.848,1.004,2248.247,1538.945
2021-02-10T02:00:00,50.323,0.953,2364.169,281.894
2021-02-10T02:05:00,46.135,1.003,1251.967,316.516
2021-02-10T02:10:00,69.862,0.879,2167.841,516.081
2021-02-10T02:15:00,59.6,0.919,1266.103,698.313
2021-02-10T02:20:00,44.844,1.003,536.68,386.124
2021-02-10T02:25:00,76.912,1.002,2594.837,1463.398
2021-02-10T02:30:00,73.538,0.994,1916.747,1197.558
2021-02-10T02:35:00,65.299,0.948,2281.123,1129.625
2021-02-10T02:40:00,75.366,0.996,1474.449,1771.655
2021-02-10T02:45:00,70.096,0.984,1409.062,1549.455
2021-02-10T02:50:00,74.212,0.994,898.09,1588.96
2021-02-10T02:55:00,73.915,1.005,1071.36,1441.91
2021-02-10T03:00:00,77.835,0.782,3915.737,1014.567
2021-02-10T03:05:00,60.362,0.923,2517.726,328.939
2021-02-10T03:10:00,63.073,0.998,2104.579,1136.322
2021-02-10T03:15:00,88.101,0.901,2438.119,1472.037
2021-02-10T03:20:00,69.224,0.995,1527.475,1378.632
2021-02-10T03:25:00,74.292,1.001,2375.79,1436.576
2021-02-10T03:30:00,69.428,0.885,2770.258,1103.732
2021-02-10T03:35:00,75.696,0.99,2776.049,1436.067
2021-02-10T03:40:00,96.298,1.003,985.943,2128.812
2021-02-10T03:45:00,89.309,0.99,3316.653,1853.342
2021-02-10T03:50:00,84.945,0.926,5628.035,1078.792
2021-02-10T03:55:00,35.257,1.002,600.505,232.446
2021-02-10T04:00:00,21.97,0.963,747.612,38.334
2021-02-10T04:05:00,49.61,0.968,1911.632,217.548
2021-02-10T04:10:00,19.043,1.005,705.013,25.248
2021-02-10T04:15:00,49.273,0.904,4431.527,407.533
2021-02-10T04:20:00,55.226,0.922,2489.125,612.385
2021-02-10T04:25:00,58.579,0.909,1827.395,739.151
2021-02-10T04:30:00,55.779,0.965,1481.269,928.163
2021-02-10T04:35:00,68.306,0.95,2597.852,1007.36
2021-02-10T04:40:00,68.133,0.971,2650.179,1180.991
2021-02-10T04:45:00,72.522,0.962,2909.617,921.703
2021-02-10T04:50:00,58.561,0.99,1185.341,937.765
2021-02-10T04:55:00,59.147,1.002,1513.585,913.905
2021-02-10T05:00:00,61.151,1.0,1277.705,901.322
2021-02-10T05:05:00,59.71,0.942,3306.847,755.492
2021-02-10T05:10:00,42.475,1.004,1911.423,368.408
2021-02-10T05:15:00,59.104,0.953,2291.93,716.461
2021-02-10T05:20:00,52.831,0.898,2935.857,606.296
2021-02-10T05:25:00,49.507,1.002,2527.217,385.319
2021-02-10T05:30:00,55.166,0.863,1740.13,644.743
2021-02-10T05:35:00,47.447,0.88,2017.46,312.729
2021-02-10T05:40:00,42.399,0.736,1013.585,125.945
2021-02-10T05:45:00,46.475,1.001,2025.724,422.972
2021-02-10T05:50:00,52.846,0.769,901.637,330.127
2021-02-10T05:55:00,59.384,0.978,1611.275,717.851
2021-02-10T06:00:00,78.823,0.956,3369.586,1115.654
2021-02-10T06:05:00,60.683,0.986,2287.888,575.64
2021-02-10T06:10:00,65.719,0.995,2501.589,1002.644
2021-02-10T06:15:00,65.19,1.001,1363.26,1205.696
2021-02-10T06:20:00,59.074,0.996,1377.326,1144.702
2021-02-10T06:25:00,53.475,0.966,4023.523,345.589
2021-02-10T06:30:00,36.543,0.986,1402.281,270.978
2021-02-10T06:35:00,34.56,0.902,540.59,174.501
2021-02-10T06:40:00,40.065,1.005,589.658,361.937
2021-02-10T06:45:00,49.15,0.967,1398.254,473.047
2021-02-10T06:50:00,32.015,0.989,1882.334,141.537
2021-02-10T06:55:00,17.435,1.003,773.543,27.665
2021-02-10T07:00:00,36.899,0.702,625.547,195.227
2021-02-10T07:10:00,49.433,0.898,1143.41,373.018
2021-02-10T07:15:00,47.092,1.005,1452.465,420.245
2021-02-10T23:50:00,60.514,0.895,2800.354,762.46
2021-02-10T23:55:00,40.268,0.978,1144.31,396.193
