timestamp,rmssd,coverage,low_frequency,high_frequency
2021-07-06T00:00:00,199.562,0.994,5617.227,5524.842
2021-07-06T00:05:00,132.681,0.932,2500.298,2072.835
2021-07-06T00:10:00,176.614,0.866,4054.732,5837.294
2021-07-06T00:25:00,126.272,0.98,2195.96,2950.251
2021-07-06T00:30:00,129.943,1.006,1660.106,3101.873
2021-07-06T00:35:00,124.502,0.994,3472.961,3556.046
2021-07-06T00:40:00,141.69,1.004,1312.09,4892.008
2021-07-06T00:45:00,151.605,1.006,2751.506,3689.007
2021-07-06T00:50:00,135.373,0.997,2663.735,2897.53
2021-07-06T00:55:00,152.25,0.928,3956.46,3690.804
2021-07-06T01:00:00,150.904,0.983,9478.579,4723.203
2021-07-06T01:05:00,126.572,1.005,4198.728,2788.465
2021-07-06T01:10:00,145.271,1.001,12589.904,4056.131
2021-07-06T01:15:00,166.199,0.921,11089.948,3974.955
2021-07-06T01:20:00,153.48,1.006,5225.94,4531.097
2021-07-06T01:25:00,121.297,0.938,3445.204,3203.949
2021-07-06T01:30:00,192.958,0.988,3032.202,6030.774
2021-07-06T01:35:00,69.291,0.865,3300.893,659.422
2021-07-06T01:40:00,121.212,0.772,1463.195,964.562
2021-07-06T01:45:00,32.949,0.998,1192.816,270.209
2021-07-06T01:50:00,74.878,0.865,1957.407,1193.499
2021-07-06T01:55:00,178.332,0.977,7351.336,7254.625
2021-07-06T02:00:00,24.432,0.968,797.015,97.727
2021-07-06T02:05:00,194.737,0.933,8032.212,5796.357
2021-07-06T02:10:00,185.1,0.997,3941.302,7418.274
2021-07-06T02:15:00,168.45,1.006,5407.241,5536.362
2021-07-06T02:20:00,169.46,0.998,2208.043,5432.483
2021-07-06T02:25:00,137.349,1.001,1991.444,4055.976
2021-07-06T02:30:00,171.047,0.998,3505.123,5258.075
2021-07-06T02:35:00,173.344,1.002,2842.508,5480.718
2021-07-06T02:40:00,183.686,0.99,1893.083,5689.736
2021-07-06T02:45:00,172.738,1.002,3547.589,6048.292
2021-07-06T02:50:00,204.176,1.005,4251.766,7420.515
2021-07-06T02:55:00,160.098,0.961,6299.343,4248.346
2021-07-06T03:00:00,141.511,0.956,11274.449,3359.23
2021-07-06T03:05:00,188.092,0.981,3602.983,5482.21
2021-07-06T03:10:00,205.171,0.999,2626.074,9266.021
2021-07-06T03:15:00,198.809,1.008,6821.371,6006.007
2021-07-06T03:20:00,175.69,0.858,5746.915,5170.539
2021-07-06T03:25:00,120.947,0.932,4638.838,2361.016
2021-07-06T03:30:00,148.042,0.983,4781.707,4383.145
2021-07-06T03:35:00,123.815,0.999,11183.54,2654.4
2021-07-06T03:40:00,118.685,0.965,5349.304,3069.956
2021-07-06T03:45:00,108.71,1.004,1087.239,2464.272
2021-07-06T03:50:00,100.305,0.995,6255.233,1536.896
2021-07-06T03:55:00,62.029,1.006,6200.25,749.957
2021-07-06T04:00:00,45.005,0.962,2713.741,311.709
2021-07-06T04:05:00,67.318,0.92,1670.438,677.407
2021-07-06T04:10:00,104.926,0.876,11525.079,1512.739
2021-07-06T04:15:00,133.2,1.001,4634.732,2383.438
2021-07-06T04:20:00,139.681,0.959,6087.011,3415.908
2021-07-06T04:25:00,133.071,0.958,5367.67,2905.379
2021-07-06T04:30:00,173.28,0.959,5177.897,4447.849
2021-07-06T04:35:00,170.722,0.933,5078.705,3822.363
2021-07-06T04:40:00,133.477,0.998,5689.683,2013.231
2021-07-06T04:45:00,88.836,0.929,2143.308,1307.14
2021-07-06T04:50:00,200.737,0.953,4131.449,7317.7
2021-07-06T04:55:00,160.02,0.986,6543.132,4352.421
2021-07-06T05:00:00,197.325,0.946,3906.145,6255.653
2021-07-06T05:05:00,176.082,1.006,2721.705,5307.245
2021-07-06T05:10:00,168.984,0.978,5515.17,7987.911
2021-07-06T05:15:00,170.591,0.957,4812.385,5307.512
2021-07-06T05:20:00,160.738,1.007,3379.311,4337.662
2021-07-06T05:25:00,160.672,1.0,4947.334,5138.917
2021-07-06T05:30:00,173.582,0.981,3699.087,4452.31
2021-07-06T05:35:00,163.823,1.002,3196.315,5402.744
2021-07-06T05:40:00,167.394,1.005,3714.858,4560.714
2021-07-06T05:45:00,148.261,0.991,3797.295,3982.922
2021-07-06T05:50:00,149.491,1.002,3314.55,4622.735
2021-07-06T05:55:00,159.966,0.999,4929.886,5046.767
2021-07-06T06:00:00,95.232,0.889,6926.537,1050.619
2021-07-06T06:05:00,140.033,0.947,5981.52,2682.082
2021-07-06T06:10:00,99.985,0.958,3453.435,1567.451
2021-07-06T06:15:00,87.552,0.936,2866.754,1592.061
2021-07-06T06:20:00,84.995,0.923,1354.057,1274.444
