timestamp,rmssd,coverage,low_frequency,high_frequency
2021-02-05T00:00:00,33.925,0.918,1299.059,402.618
2021-02-05T00:05:00,34.34,1.004,691.429,329.295
2021-02-05T00:10:00,30.238,1.0,358.347,252.281
2021-02-05T00:15:00,28.619,0.997,435.823,318.153
2021-02-05T00:20:00,34.783,1.004,904.607,450.112
2021-02-05T00:25:00,31.2,0.998,580.363,276.929
2021-02-05T00:30:00,33.87,0.936,513.388,297.038
2021-02-05T00:35:00,62.634,0.953,1825.506,1320.032
2021-02-05T00:40:00,67.235,0.994,2121.015,1159.716
2021-02-05T00:45:00,56.387,0.945,2884.027,879.9
2021-02-05T00:50:00,29.013,0.963,703.098,147.02
2021-02-05T00:55:00,29.712,0.954,1166.94,402.173
2021-02-05T01:00:00,23.984,0.944,1309.545,108.932
2021-02-05T01:05:00,43.451,1.004,1760.43,576.625
2021-02-05T01:10:00,52.377,0.955,1406.852,695.479
2021-02-05T01:15:00,48.816,0.955,2082.386,874.808
2021-02-05T01:20:00,53.001,1.003,1364.282,831.045
2021-02-05T01:25:00,56.907,0.999,969.958,1077.105
2021-02-05T01:30:00,54.34,0.996,858.093,610.169
2021-02-05T01:35:00,55.426,1.004,2124.426,731.303
2021-02-05T01:40:00,61.45,0.997,2741.594,1042.03
2021-02-05T01:45:00,69.07,0.973,4365.323,842.37
2021-02-05T01:50:00,66.459,1.003,1761.836,1015.252
2021-02-05T01:55:00,69.735,0.891,2206.828,968.314
2021-02-05T02:00:00,77.103,0.971,2268.555,1184.127
2021-02-05T02:05:00,59.459,0.998,1027.009,850.89
2021-02-05T02:10:00,57.9,0.941,2816.544,651.803
2021-02-05T02:15:00,65.802,0.993,1216.425,1016.469
2021-02-05T02:20:00,62.801,0.946,2698.67,949.007
2021-02-05T02:25:00,92.605,0.946,4288.839,1609.105
2021-02-05T02:30:00,80.382,0.967,5817.538,1119.038
2021-02-05T02:35:00,70.277,1.002,1729.456,854.452
2021-02-05T02:40:00,71.04,0.963,3315.576,1300.482
2021-02-05T02:45:00,85.084,0.967,2937.129,1884.368
2021-02-05T02:50:00,66.317,1.002,3371.948,833.446
2021-02-05T02:55:00,39.934,0.92,981.85,134.054
2021-02-05T03:00:00,22.917,0.94,353.836,200.027
2021-02-05T03:05:00,39.464,0.976,1607.62,127.909
2021-02-05T03:10:00,19.415,0.867,635.306,50.008
2021-02-05T03:15:00,52.121,0.949,778.747,496.047
2021-02-05T03:20:00,64.03,0.956,1945.555,1266.995
2021-02-05T03:45:00,82.349,0.925,1993.966,1142.4
2021-02-05T03:50:00,70.401,1.002,2106.147,1300.817
2021-02-05T03:55:00,68.48,1.002,3116.814,847.664
2021-02-05T04:00:00,76.552,0.973,3243.313,1526.377
2021-02-05T04:05:00,61.559,0.961,2548.722,1021.096
2021-02-05T04:10:00,55.878,0.945,1504.69,876.646
2021-02-05T04:15:00,77.916,0.934,3378.842,1076.93
2021-02-05T04:20:00,58.688,0.947,1723.142,1005.78
2021-02-05T04:25:00,92.04,0.935,1895.695,1727.879
2021-02-05T04:30:00,69.271,0.984,5734.069,830.4
2021-02-05T04:35:00,71.382,1.001,2027.067,1231.355
2021-02-05T04:40:00,65.989,1.005,2200.622,1036.684
2021-02-05T04:45:00,63.4,0.972,2836.312,831.615
2021-02-05T04:50:00,43.127,0.738,1885.322,409.011
2021-02-05T04:55:00,63.14,0.931,777.559,409.078
2021-02-05T05:00:00,29.81,0.972,1505.573,151.513
2021-02-05T05:10:00,51.463,0.947,1664.147,479.415
2021-02-05T05:15:00,44.428,0.932,804.93,251.49
2021-02-05T05:20:00,64.213,0.992,2617.246,871.123
2021-02-05T05:25:00,54.923,0.902,1997.145,489.218
2021-02-05T05:30:00,91.532,0.97,1932.669,1926.622
2021-02-05T05:35:00,76.212,0.982,3564.518,938.265
2021-02-05T05:40:00,61.986,1.003,1704.84,823.328
2021-02-05T05:45:00,65.625,0.999,1795.021,849.265
2021-02-05T05:50:00,59.625,0.995,1109.635,839.428
2021-02-05T05:55:00,59.051,0.988,1433.791,1009.642
2021-02-05T06:00:00,57.876,0.999,903.921,790.038
2021-02-05T06:05:00,57.511,1.004,1598.628,905.863
2021-02-05T06:10:00,56.495,1.004,1945.996,590.712
2021-02-05T06:15:00,51.615,0.997,1587.86,570.168
2021-02-05T06:20:00,51.163,0.857,3324.453,247.04
2021-02-05T06:25:00,58.617,0.996,3296.099,440.567
2021-02-05T06:30:00,44.806,0.931,1360.046,560.588
2021-02-05T06:35:00,60.408,0.935,1926.626,599.663
2021-02-05T06:40:00,66.738,0.939,4095.947,642.412
2021-02-05T06:50:00,35.549,0.812,661.141,212.701
2021-02-05T06:55:00,39.055,0.927,721.528,318.345
2021-02-05T07:00:00,60.291,0.796,1521.177,416.136
