timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2020-09-24T02:03:00,15.6,1.0,4.8,14.6,1.3,5.684,,,,15.2,1.4,4.211
2020-09-24T06:57:30,14.6,1.3,3.505,14.6,1.3,3.505,,,,13.2,0.5,2.631
2020-09-25T06:34:30,13.6,0.9,6.478,13.8,1.0,10.71,,,,13.6,0.8,2.659
2020-09-26T07:05:00,13.8,1.1,5.957,13.8,1.6,7.633,,,,13.6,1.2,4.617
2020-09-27T06:52:30,13.6,0.8,5.581,14.0,1.2,8.904,,,,14.4,1.2,4.833
2020-09-28T06:18:30,13.8,1.3,7.235,14.0,2.0,7.36,,,,14.6,2.0,4.799
2020-09-29T07:21:30,13.6,0.7,7.095,14.0,1.7,10.124,,,,13.8,0.5,4.273
2020-09-30T07:06:30,13.8,0.9,8.177,13.6,1.1,7.828,,,,13.4,0.8,2.776
