timestamp,rmssd,coverage,low_frequency,high_frequency
2020-12-18T00:00:00,89.228,0.962,2911.092,1607.208
2020-12-18T00:05:00,78.923,0.915,1751.173,1077.484
2020-12-18T00:10:00,91.813,1.006,2951.148,1784.475
2020-12-18T00:15:00,88.339,0.998,2076.301,1808.098
2020-12-18T00:20:00,87.84,0.943,4170.35,1425.247
2020-12-18T00:25:00,96.895,0.958,3072.017,1952.527
2020-12-18T00:30:00,87.87,1.005,3411.959,1812.739
2020-12-18T00:35:00,69.582,0.998,1418.344,1120.79
2020-12-18T00:40:00,75.857,1.004,3264.933,1244.816
2020-12-18T00:45:00,80.456,0.886,7781.111,1388.064
2020-12-18T00:50:00,79.91,0.992,2458.062,1384.837
2020-12-18T00:55:00,85.542,0.951,3099.6,1938.604
2020-12-18T01:00:00,86.265,1.001,1611.069,1610.351
2020-12-18T01:05:00,78.415,1.001,2600.569,1376.654
2020-12-18T01:10:00,89.442,0.968,3340.211,1736.129
2020-12-18T01:15:00,92.617,1.0,2628.041,2390.221
2020-12-18T01:20:00,93.499,0.98,7258.838,1592.146
2020-12-18T01:25:00,77.412,0.938,6536.481,919.568
2020-12-18T01:30:00,20.487,0.952,1077.499,68.435
2020-12-18T01:35:00,35.192,0.921,1756.773,186.7
2020-12-18T01:40:00,42.133,0.939,2785.605,133.86
2020-12-18T01:45:00,51.771,0.909,3479.758,427.97
2020-12-18T01:50:00,55.425,0.93,1910.48,601.898
2020-12-18T01:55:00,73.509,0.78,2544.75,580.386
2020-12-18T02:00:00,71.38,0.967,3186.07,1053.142
2020-12-18T02:05:00,82.76,0.966,4264.2,1460.241
2020-12-18T02:10:00,102.224,0.921,1367.521,2839.955
2020-12-18T02:15:00,71.534,0.98,1012.837,1396.569
2020-12-18T02:20:00,104.539,1.007,5116.531,2129.366
2020-12-18T02:25:00,91.594,0.984,2393.817,2068.749
2020-12-18T02:30:00,82.234,1.003,1626.792,1526.209
2020-12-18T02:35:00,81.836,0.996,1822.958,1786.794
2020-12-18T02:40:00,75.549,1.007,2773.798,1292.092
2020-12-18T02:45:00,82.562,0.998,5587.775,1691.196
2020-12-18T02:50:00,77.04,1.004,3302.659,1319.466
2020-12-18T02:55:00,62.56,0.762,2865.952,496.333
2020-12-18T03:00:00,50.978,0.713,1365.231,412.123
2020-12-18T03:05:00,37.801,0.875,950.895,264.205
2020-12-18T03:10:00,53.15,0.886,2604.417,558.702
2020-12-18T03:15:00,45.008,0.95,886.217,594.15
2020-12-18T03:20:00,35.087,0.99,486.257,377.644
2020-12-18T03:25:00,38.863,0.762,1345.489,294.91
2020-12-18T03:30:00,38.503,0.964,1986.765,336.407
2020-12-18T03:35:00,40.308,0.945,549.083,317.812
2020-12-18T03:40:00,57.549,0.934,2135.077,562.393
2020-12-18T03:45:00,67.41,0.763,4747.524,1489.531
2020-12-18T03:50:00,53.688,0.969,1920.126,892.763
2020-12-18T03:55:00,48.732,0.895,1444.05,485.347
2020-12-18T04:00:00,49.236,1.001,1172.993,577.667
2020-12-18T04:05:00,55.994,0.965,2372.734,706.106
2020-12-18T04:10:00,52.432,0.842,2650.873,372.671
2020-12-18T04:15:00,56.295,0.939,2108.917,431.289
2020-12-18T04:20:00,53.797,0.947,2730.702,598.238
2020-12-18T04:25:00,59.713,0.982,1781.376,593.748
2020-12-18T04:30:00,43.286,0.915,2000.493,313.129
2020-12-18T04:35:00,48.305,0.973,3042.983,449.236
2020-12-18T04:40:00,45.965,0.989,1170.111,424.495
2020-12-18T05:00:00,51.115,1.006,2248.883,571.888
2020-12-18T05:05:00,62.959,0.964,3808.92,589.709
2020-12-18T05:10:00,69.657,1.004,1530.652,1234.408
2020-12-18T05:15:00,74.189,0.992,2527.412,1130.213
2020-12-18T05:20:00,34.311,1.006,616.32,106.483
2020-12-18T05:25:00,27.233,0.983,522.784,87.934
2020-12-18T05:30:00,44.637,0.835,3217.778,424.463
2020-12-18T05:35:00,35.699,0.959,1216.463,214.12
2020-12-18T05:40:00,30.457,0.978,1086.26,106.798
2020-12-18T05:45:00,28.835,1.005,697.397,171.607
2020-12-18T05:50:00,48.427,0.891,4196.962,532.198
2020-12-18T05:55:00,59.383,0.933,1838.444,690.45
2020-12-18T06:00:00,29.893,1.006,883.097,109.791
2020-12-18T06:15:00,99.967,0.855,5423.705,1913.444
2020-12-18T06:20:00,88.565,1.0,1629.918,1803.816
2020-12-18T06:25:00,86.557,0.986,1265.093,1987.804
2020-12-18T06:35:00,51.154,0.82,2906.018,759.746
