timestamp,rmssd,coverage,low_frequency,high_frequency
2020-10-12T00:00:00,56.797,0.966,2036.498,838.683
2020-10-12T00:05:00,60.041,0.944,858.661,843.589
2020-10-12T00:10:00,85.113,0.999,1611.28,1714.878
2020-10-12T00:15:00,106.947,0.95,5313.595,2213.634
2020-10-12T00:20:00,99.7,0.993,1242.223,1906.447
2020-10-12T00:25:00,118.515,0.9,4079.453,2208.212
2020-10-12T00:30:00,75.929,1.007,1536.243,1403.216
2020-10-12T00:35:00,67.073,1.001,1467.064,804.811
2020-10-12T00:40:00,91.201,0.961,3235.42,1272.773
2020-10-12T00:45:00,116.504,0.949,4832.176,2655.499
2020-10-12T00:50:00,84.611,0.945,3880.057,1179.707
2020-10-12T00:55:00,82.973,0.928,1933.101,1037.302
2020-10-12T01:00:00,108.548,0.974,6071.274,1456.383
2020-10-12T01:05:00,100.001,0.928,8169.807,1186.258
2020-10-12T01:10:00,107.394,1.0,1709.075,2207.752
2020-10-12T01:15:00,114.789,0.999,6297.241,2272.529
2020-10-12T01:20:00,126.048,0.939,4956.114,2520.458
2020-10-12T01:25:00,121.036,0.892,4971.692,1568.104
2020-10-12T01:30:00,126.469,1.002,2118.108,3810.12
2020-10-12T01:35:00,83.972,0.976,1396.224,1402.818
2020-10-12T01:40:00,107.575,0.977,2875.114,1926.109
2020-10-12T01:45:00,114.43,1.003,2259.594,2490.966
2020-10-12T01:50:00,110.56,0.984,1904.691,2430.553
2020-10-12T01:55:00,125.386,0.976,6033.821,3761.745
2020-10-12T02:00:00,103.208,0.905,1806.118,2437.711
2020-10-12T02:05:00,44.064,0.991,2365.608,301.384
2020-10-12T02:10:00,53.597,0.957,1711.571,264.613
2020-10-12T02:15:00,91.401,0.999,8573.473,1375.773
2020-10-12T02:20:00,89.058,0.992,5446.698,586.411
2020-10-12T02:25:00,31.699,0.99,1921.601,168.89
2020-10-12T02:30:00,82.55,0.92,958.282,553.103
2020-10-12T02:35:00,115.924,1.004,2843.095,2653.978
2020-10-12T02:40:00,120.848,1.003,4509.395,2257.63
2020-10-12T02:45:00,121.718,1.0,3496.968,3581.145
2020-10-12T02:50:00,122.536,0.983,2565.801,3645.364
2020-10-12T02:55:00,91.051,1.004,2222.631,1572.309
2020-10-12T03:00:00,95.066,1.003,1713.099,1423.175
2020-10-12T03:05:00,73.881,0.923,1098.452,842.315
2020-10-12T03:10:00,113.491,1.002,2861.743,2429.812
2020-10-12T03:15:00,127.24,1.004,3507.192,2399.496
2020-10-12T03:20:00,103.736,0.965,2237.35,1693.242
2020-10-12T03:25:00,135.66,0.995,2945.518,3416.608
2020-10-12T03:30:00,125.009,1.003,3080.611,2783.697
2020-10-12T03:35:00,126.841,0.864,4855.19,2592.9
2020-10-12T03:40:00,97.571,0.862,4360.466,1382.988
2020-10-12T03:45:00,146.932,1.0,1646.862,4767.763
2020-10-12T03:50:00,88.693,1.006,1027.673,1475.588
2020-10-12T03:55:00,61.422,0.95,1659.8,671.947
2020-10-12T04:00:00,46.832,1.0,1204.529,348.696
2020-10-12T04:05:00,101.548,0.897,2723.404,889.323
2020-10-12T04:10:00,86.461,1.004,4050.057,1027.485
2020-10-12T04:15:00,90.582,1.006,2398.769,1199.95
2020-10-12T04:20:00,77.468,0.989,2292.517,865.024
2020-10-12T04:25:00,101.975,0.994,1009.698,2354.708
2020-10-12T04:30:00,121.509,1.006,2005.644,2854.46
2020-10-12T04:35:00,135.211,0.933,10347.582,2254.852
2020-10-12T04:40:00,160.047,0.866,6146.663,2984.642
2020-10-12T04:45:00,141.899,1.002,4285.224,4052.113
2020-10-12T04:50:00,118.608,0.998,6159.373,2394.268
2020-10-12T04:55:00,88.593,1.005,1894.211,1871.026
2020-10-12T05:00:00,149.752,0.941,9155.786,2919.631
2020-10-12T05:05:00,147.795,1.005,4499.988,3808.082
2020-10-12T05:10:00,186.796,1.002,6058.587,6454.55
2020-10-12T05:15:00,151.563,0.976,4556.273,4135.866
2020-10-12T05:20:00,56.449,0.985,2673.906,516.912
2020-10-12T05:25:00,56.419,0.988,617.493,291.922
2020-10-12T05:30:00,61.978,0.707,1796.32,563.396
2020-10-12T05:45:00,111.114,0.894,4228.869,1174.552
2020-10-12T05:50:00,82.958,0.973,2089.019,1917.29
2020-10-12T05:55:00,84.613,0.936,3790.754,1342.604
2020-10-12T06:00:00,128.745,0.972,5287.608,2750.651
2020-10-12T06:05:00,111.46,1.0,6462.261,1606.604
2020-10-12T06:10:00,126.844,1.004,4194.699,3147.58
2020-10-12T06:15:00,130.493,0.823,3550.416,3586.769
2020-10-12T22:55:00,71.014,0.913,2562.961,1155.773
2020-10-12T23:00:00,82.247,0.965,1134.727,1134.176
2020-10-12T23:05:00,80.978,0.997,560.899,1586.344
2020-10-12T23:10:00,72.014,1.004,1651.839,1188.21
2020-10-12T23:15:00,85.687,0.998,1309.507,1324.679
2020-10-12T23:20:00,74.579,0.775,2356.432,1352.513
2020-10-12T23:25:00,54.275,0.973,1702.586,666.055
2020-10-12T23:30:00,57.76,0.999,656.383,928.573
2020-10-12T23:35:00,48.984,0.997,616.117,633.187
2020-10-12T23:40:00,59.437,1.005,512.833,1314.095
2020-10-12T23:45:00,54.121,0.999,914.363,843.934
2020-10-12T23:50:00,47.683,0.934,666.419,586.655
2020-10-12T23:55:00,76.18,1.002,1801.146,1558.44
