timestamp,rmssd,coverage,low_frequency,high_frequency
2022-01-23T21:55:00,75.599,0.854,3547.788,1014.663
2022-01-23T22:00:00,42.22,0.867,1215.391,240.062
2022-01-23T22:05:00,58.988,0.969,892.053,718.804
2022-01-23T22:10:00,72.663,0.987,737.28,1209.304
2022-01-23T22:15:00,91.568,0.935,1228.01,2157.012
2022-01-23T22:20:00,62.192,0.996,1204.428,945.862
2022-01-23T22:25:00,68.359,0.956,2348.206,1243.011
2022-01-23T22:30:00,55.813,0.99,1246.073,677.044
2022-01-23T22:35:00,68.859,0.95,3847.946,896.213
2022-01-23T22:40:00,75.586,0.941,1835.087,1301.848
2022-01-23T22:45:00,94.539,0.994,1752.022,2965.823
2022-01-23T22:50:00,45.487,0.89,1312.104,302.245
2022-01-23T22:55:00,67.67,0.981,1871.844,1129.185
2022-01-23T23:00:00,68.086,0.932,2231.011,1038.7
2022-01-23T23:05:00,74.15,1.006,1423.451,1428.372
2022-01-23T23:10:00,68.898,0.96,3166.652,1228.345
2022-01-23T23:15:00,91.768,0.976,2450.126,2435.283
2022-01-23T23:20:00,95.619,0.915,4940.871,2169.37
2022-01-23T23:25:00,101.43,0.963,4141.027,2244.042
2022-01-23T23:30:00,83.746,0.844,4905.946,1433.66
2022-01-23T23:35:00,87.978,0.944,10320.855,1855.924
2022-01-23T23:40:00,105.345,0.868,2769.467,2391.342
2022-01-23T23:45:00,91.718,0.984,2729.476,1674.678
2022-01-23T23:50:00,84.283,0.924,5129.006,1013.271
2022-01-23T23:55:00,102.945,0.989,2797.928,2829.385
