timestamp,rmssd,coverage,low_frequency,high_frequency
2021-12-20T00:00:00,90.193,0.986,1884.312,2085.943
2021-12-20T00:05:00,93.07,0.947,4882.057,1473.861
2021-12-20T00:10:00,83.462,0.901,2883.726,1202.626
2021-12-20T00:15:00,87.862,0.958,4775.873,1570.683
2021-12-20T00:20:00,102.384,1.003,1704.366,2928.688
2021-12-20T00:25:00,96.967,1.004,2393.771,2254.513
2021-12-20T00:30:00,88.825,1.004,1561.51,1861.029
2021-12-20T00:35:00,91.892,0.995,1161.269,1681.572
2021-12-20T00:40:00,88.096,0.783,3861.645,761.225
2021-12-20T00:45:00,66.255,0.964,2370.365,991.542
2021-12-20T01:05:00,82.212,0.938,4606.902,1356.496
2021-12-20T01:10:00,91.577,0.948,3061.721,1919.512
2021-12-20T01:15:00,76.106,0.973,8081.613,1022.258
2021-12-20T01:20:00,58.084,0.995,2583.729,1140.307
2021-12-20T01:25:00,36.46,0.931,839.965,251.676
2021-12-20T01:30:00,26.16,0.973,1770.96,102.664
2021-12-20T01:35:00,27.752,0.926,682.392,118.58
2021-12-20T01:40:00,59.867,0.978,2340.03,658.926
2021-12-20T01:45:00,81.358,0.922,5221.829,2360.421
2021-12-20T01:50:00,68.903,1.002,3110.252,1259.357
2021-12-20T01:55:00,64.876,0.977,3379.059,1182.68
2021-12-20T02:00:00,60.786,0.968,1687.369,831.119
2021-12-20T02:05:00,92.524,0.99,1367.133,2569.455
2021-12-20T02:10:00,55.696,0.958,719.533,740.056
2021-12-20T02:15:00,86.025,0.988,1405.437,1962.246
2021-12-20T02:20:00,82.578,1.003,2836.672,1581.24
2021-12-20T02:25:00,80.329,1.004,1536.303,1710.33
2021-12-20T02:30:00,89.628,1.003,1350.421,1927.405
2021-12-20T02:35:00,85.219,0.949,2820.45,1617.204
2021-12-20T02:40:00,83.843,0.935,5347.985,1527.859
2021-12-20T02:45:00,106.322,1.004,2919.775,3096.441
2021-12-20T02:50:00,101.859,0.992,2202.405,2519.498
2021-12-20T02:55:00,109.006,0.993,6603.288,2531.219
2021-12-20T03:00:00,106.034,1.003,3293.226,3129.308
2021-12-20T03:05:00,110.496,1.001,1948.732,3721.176
2021-12-20T03:10:00,97.011,1.006,1716.231,2008.828
2021-12-20T03:20:00,27.791,0.828,1007.12,93.772
2021-12-20T03:25:00,35.197,0.957,703.062,215.059
2021-12-20T03:30:00,64.656,0.9,1568.345,700.632
2021-12-20T03:35:00,55.816,0.999,2231.42,803.552
2021-12-20T03:40:00,43.154,0.971,3334.747,384.991
2021-12-20T03:45:00,60.391,0.921,4971.021,837.318
2021-12-20T03:50:00,97.602,0.992,1809.945,2831.858
2021-12-20T03:55:00,105.236,0.987,3333.565,1954.38
2021-12-20T04:00:00,113.223,0.984,1725.538,3146.372
2021-12-20T04:05:00,108.16,1.002,2677.642,3523.135
2021-12-20T04:10:00,122.262,1.006,4066.716,3870.299
2021-12-20T04:15:00,89.409,0.99,3687.441,1954.544
2021-12-20T04:20:00,97.69,1.002,2013.063,2835.424
2021-12-20T04:25:00,92.047,0.98,4761.012,2367.975
2021-12-20T04:30:00,105.339,0.993,6029.697,2103.981
2021-12-20T04:35:00,109.302,0.9,2631.748,3701.629
2021-12-20T04:40:00,101.15,1.006,6286.551,1881.991
2021-12-20T04:45:00,75.604,0.95,2350.977,1054.057
2021-12-20T04:50:00,53.322,1.005,2716.763,816.244
2021-12-20T04:55:00,20.068,1.002,435.09,64.601
2021-12-20T05:00:00,74.979,0.877,4791.753,1068.961
2021-12-20T05:05:00,67.686,0.936,2588.412,656.232
2021-12-20T05:10:00,42.103,0.971,2566.213,513.068
2021-12-20T05:15:00,68.631,0.916,1685.393,873.599
2021-12-20T05:20:00,61.511,0.929,779.449,748.054
2021-12-20T05:25:00,65.333,0.957,1762.435,968.741
2021-12-20T05:30:00,88.557,1.007,4385.687,1519.181
2021-12-20T05:35:00,111.638,0.969,2601.172,3955.755
2021-12-20T05:40:00,135.139,1.006,4540.526,4176.906
2021-12-20T05:45:00,140.854,1.004,5342.334,4607.92
2021-12-20T05:50:00,125.88,1.003,5533.344,4393.284
2021-12-20T05:55:00,127.046,0.981,3410.956,4034.982
2021-12-20T06:00:00,122.622,1.002,2438.077,3484.379
2021-12-20T06:05:00,124.641,1.005,3255.931,3161.306
2021-12-20T06:10:00,120.491,0.999,3039.397,3538.975
2021-12-20T06:15:00,114.173,0.853,2206.79,2305.443
2021-12-20T06:20:00,80.458,0.997,2729.873,1453.013
2021-12-20T22:35:00,53.918,0.919,1535.07,611.609
2021-12-20T22:40:00,59.032,0.889,2581.426,1150.088
2021-12-20T22:45:00,58.037,0.929,1732.848,892.597
2021-12-20T22:50:00,56.626,0.916,3163.762,667.213
2021-12-20T22:55:00,61.704,1.002,3680.017,1404.004
2021-12-20T23:00:00,52.942,0.998,1344.034,998.138
2021-12-20T23:05:00,45.647,1.002,741.566,745.022
2021-12-20T23:10:00,45.716,1.004,2195.887,626.195
2021-12-20T23:15:00,49.777,0.99,1058.354,799.098
2021-12-20T23:20:00,66.447,0.878,2772.466,903.253
2021-12-20T23:25:00,61.162,0.81,1690.226,1190.849
2021-12-20T23:30:00,56.67,0.998,1458.677,1105.666
2021-12-20T23:35:00,43.853,0.967,1033.794,594.88
2021-12-20T23:40:00,42.479,0.971,1604.798,363.302
2021-12-20T23:45:00,56.192,0.983,1703.234,789.192
2021-12-20T23:50:00,66.401,1.002,2215.666,1399.556
2021-12-20T23:55:00,60.033,1.005,900.926,934.045
